#survey	data_release	source_name	schema_key
GALAH	Data Release 3	170511000101182	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170511000101188	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170829003901119	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170829003901247	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170511000101292	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228002101295	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170911005301012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170111001601087	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170111001601092	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160919005101178	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160919005101222	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170111001601228	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170911005801182	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160113002901075	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161107002801154	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217001601289	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101009	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101048	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601007	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160403001601302	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601086	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901014	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101228	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101240	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101270	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150106003201102	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161217002101289	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601204	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901091	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901092	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601239	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601241	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601242	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901113	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601261	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901142	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170202001201369	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170202001201373	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150106003201211	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901195	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001601384	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150106003201230	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161107003401263	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161107003401296	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001602082	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206001602137	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150106003201366	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912001901357	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101049	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228004201038	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101063	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150830006101359	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912002401092	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912002401118	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161107003901158	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228004201142	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228004201184	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101226	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101232	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101255	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150830006601094	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206002101374	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228004201272	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228004201284	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171228004201305	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170912002401355	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180622002201123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101036	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101095	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101102	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003401084	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101142	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003401104	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101162	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101174	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170415001501076	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101235	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230001601308	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170113001601009	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170113001601098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003401316	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003101361	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003401329	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003401331	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170113001601227	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170113001601239	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170415001501295	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170113001601270	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003401383	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003601009	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170415001501387	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170113001601379	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160123003101064	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003601095	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003402084	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003402104	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227003402118	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161119003601064	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151109003601038	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003601162	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003601167	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161119003601117	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160123003101368	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160123003101379	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160424003601259	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170928000101160	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151109003601194	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151109003601227	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161119003601267	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206003101023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206003101044	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161119003601352	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206003101315	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206003101396	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161218001601045	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161218001601320	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161218001601392	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170928000102237	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170114001601097	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170114001601170	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170114001601242	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180623003201051	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004101078	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160415002101261	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170908003401006	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170908003401012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171101002501069	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160816001701338	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171101002501089	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	160816001701361	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004101289	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170908003401238	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170908003401242	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170908003401260	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004101337	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005101040	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005101056	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102047	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102074	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102082	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102137	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171101002501390	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005101237	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161013003801179	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102161	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005101255	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102183	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219001801012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102235	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102236	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102245	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102255	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102256	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170205003401262	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102264	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170205003401264	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102289	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219001801238	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219001801260	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102302	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102303	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170205003401309	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170205003401328	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209001801156	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102337	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102340	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102354	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170205003401366	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102370	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102374	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005801006	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206004102396	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219002101049	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005801016	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219002101099	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219002101192	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005801058	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219002101233	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219002101255	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005801104	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170114003601157	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209001801389	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209002101012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209002101023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005801189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209002101071	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209002101074	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230005801227	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171206005101092	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161209002901067	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170412003901197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207001601007	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207001601089	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207001601243	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207001601244	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207001601260	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207002101048	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219004101216	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207002101232	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230006301140	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171230006301326	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161219004601301	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161210002601164	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207002701098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	161210002601217	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207002701241	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207002701268	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170115001601003	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170115001601043	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171207002701376	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170412004901197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170115001601315	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	170507006201276	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180131002101186	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180131002701055	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180131002701087	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180131003401189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171208001601098	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171208001601241	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180602003601224	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101076	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101143	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101147	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101174	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101216	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101237	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171003004101298	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171104002301029	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180602005201295	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180602005201303	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180102002101367	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	180603001701299	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	171208003601061	galah.dr3.spectra.hermes.spectrum_1d
